Date,Model,Capacity,Price,Link,Description
2024-06-08,iPhone 11 Pro,64GB,"€ 210,00","Iphone 11 pro, in goede staat! Geen gebruikers sporen of krasjes op de telefoon. Gaat weg i.v.m. Aanschaf nieuwe telefoon. Opslag",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124327480-iphone-11-pro-64-gb-midnight-green
2024-06-08,iPhone 11 Pro,64GB,"€ 185,00",Iphone 11 pro 64gb kleur wit met zilver kleine kras onderaan scherm (zie foto) inclusief beschermhoes zonder doos of oplader/kabel,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123986465-iphone-11pro-wit-zilver-64gb
2024-06-08,iPhone 11 Pro,,"€ 200,00",Gebruikte iphone 11 pro. Gebruikers sporen aan de zijkant. Voorkant en achterkant nog super netjes altijd glasplaatje en hoesje om,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124009369-iphone-11-pro
2024-06-08,iPhone 11,128GB,"€ 160,00","Witte apple iphone 11 128gb gebruikt, kleine krasjes niet heel zichtbaar. Krasjes en breukje op glas bovenste lens, maar niet zich",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124291725-iphone-11-white-128gb
2024-06-08,iPhone 11,64GB,"€ 130,00",Iphone 64 gb touch screen werkt soms niet verder goede telefoon met nieuwe batterij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124333306-iphone-11-64gb-lees-advertentie
2024-06-08,iPhone 11,64GB,"€ 195,00",Iphone 11 kleur zwart z.g.a.n. Geen krassen of beschadigingen altijd in hoes batterij 81% ik verkoop dit omdat ik een nieuw iphone,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124014075-iphone-11-zeer-goede-staat-64gb
2024-06-08,iPhone 11,64GB,"€ 180,00","Te koop iphone 11, perfect verzorgd, altijd met telefoonhoesje en screenprotector en twee oplaadkabels. De telefoon heeft geen kra",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123983488-apple-iphone-11-64gb-zwart
2024-06-08,iPhone 11 Pro Max,64GB,"€ 150,00",Iphone 11 pro max 64 gb met achter barst face id werk niet met orgineel iphone lederen case erbij koste toen 149 euro zit nieuwe s,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124266112-iphone-11-pro-max-64-gb-met-achter-barst
2024-06-08,iPhone 11,64GB,"€ 150,00",Iphone 11 64 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124309106-iphone-11-64-gb
2024-06-08,iPhone 11,64GB,"€ 225,00",Te koop nette goede iphone 11 capaciteit is 64 gb batterij capaciteit is 84% mag weg ivm aanschaf nieuwe telefoon. Op te halen in,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124329861-te-koop-iphone-11-64-gb
