Date,Model,Capacity,Price,Link,Description
2024-06-16,iPhone 14 Plus,128GB,"€ 600,00","Telefoon wordt verkocht wegens aanschaf nieuwer model. Telefoon is in goede staat, geen beschadigingen. Heeft altijd een hoesje en",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127183913-iphone-14-plus-midnight-black-128-gb
2024-06-16,iPhone 14 Pro Max,128GB,"€ 550,00","Hele nette iphone 14 pro max te koop waarvan de achterkant helaas is gebarsten, voor de rest werkt de telefoon top! Geeft camera m",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126991255-iphone-14-pro-max-128gb
2024-06-16,iPhone 14,256GB,"€ 550,00",Iphone 14 - gebruikt - geen origineel scherm - klein krasje op metalen behuizing in linker bovenhoek (bij rode pijl op foto) - 256,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126942043-iphone-14
2024-06-16,iPhone 14,,"€ 600,00",Deze iphone is nieuw mijn dochter heeft de iphone aangehad en ingesteld. Het is toch niet haar ding als nieuw dus met doosje lader,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127114372-iphone-14
2024-06-16,iPhone 14 Plus,128GB,"€ 500,00",Iphone 14 plus in top staat ! Vaste prijs op halen in balen belgië,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127016715-iphone-14-plus-128-gn
2024-06-16,iPhone 14 Plus,128GB,"€ 500,00","Toestel ziet goed uit en werkt naar behoren, lichte spoortjes op de zijrand. Scherm en achterkant is krasvrij batt.percentage zit",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127132285-iphone-14-plus-128gb
2024-06-16,iPhone 14 Plus,128GB,"€ 550,00",Deze iphone ziet nieuw uit en werkt naar behoren batt.percentage zit op 86% inruil mogelijk,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127126783-iphone-14-plus-128gb-nieuwstaat
2024-06-16,iPhone 14,128GB,"€ 575,00",Te koop iphone 14 128gb met extra zoals apple watch 3 42mm hoesje compleet alleen ophalen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127046091-iphone-14-128gb
2024-06-16,iPhone 14 Pro,256GB,"€ 670,00",Iphone 14 pro 256gb spacegrey - black in zeer goede staat. Altijd met hoesje & screenprotector gebruikt. Inclusief usb kabel &,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126856992-iphone-14-pro-256gb-black
2024-06-16,iPhone 14,128GB,"€ 440,00","Deze iphone 14 is in goede staat, alle functies werken naar behoren. De telefoon is altijd in een hoesje gedragen. Kenmerken: &bul",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127044916-iphone-14-128gb
