Date,Model,Capacity,Price,Link,Description
2024-06-06,iPhone X,,"€ 150,00","Zie er uit als nieuw. (Misschien wil je de sceensaver vernieuwen, kost weinig). Mijn iphone x.  Zonder beschadiging of gebruikspor",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123426792-zgan-iphone-x
2024-06-06,iPhone X,,"€ 130,00",Iphone x,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123565397-iphone-x
2024-06-06,iPhone X,64GB,"€ 125,00","Iphone x is in goede staat, heeft altijd in een hoesje gezeten en is krasvrij. Vraagprijs € 125,00",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123509764-iphone-x-64gb
2024-06-06,iPhone X,,"€ 110,00","Iphone x goed werkend maar voor en achterkant zijn gebroken glas, niet storend",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123357339-iphone-x-werkend-maar-met-gebroken-scherm
2024-06-06,iPhone X,64GB,"€ 140,00",- battery health percentage: 100% - phone condition: 100% krasvrij - installed screen protector - included a brandnew phone cover,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123386259-iphone-x-64gb-sim-lock-vrij-krasvrij
2024-06-06,iPhone X,256GB,"€ 85,00","Toestel is nog in uitstekende conditie face id werkt niet meer maar kan prima ontgrendeld worden met toegangscode camera’s, geluid",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123448820-iphone-x-256gb-zwart-80-accu-geen-face-id
2024-06-06,iPhone X,64GB,"€ 120,00",• witte iphone x in goede conditie en originele doos. • 64gb geheugen. • wordt geleverd met: - originele oplaadkabe,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123458441-iphone-x-wit-64gb
2024-06-06,iPhone X,64GB,"€ 100,00","Hierbij verkoop ik mijn iphone x 64 gb. De telefoon werkt helemaal naar behoren, alleen heeft de telefoon een gebarsten achterkant",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123395874-iphone-x-achterkant-gebarsten
2024-06-06,iPhone X,64GB,"€ 125,00","Zeer nette iphone met een kleine happering in beeldscherm, zie foto 3, 79% batterij altijd in hoesje gezeten, alleen af te halen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123378709-iphone-x-64gb-wit-zilver
2024-06-06,iPhone X,256GB,"€ 145,00",Iphone x 256 gb batterijconditie 100% met een val proof otterbox hoesje kan er voor €15 bij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123485346-iphone-x-256-gb
2024-06-06,iPhone X,64GB,"€ 150,00",Iphone x (10) zo goed als nieuw verkopen wegens aanschaf nieuwe telefoon telefoon werkt nog perfect heeft 64 gb geheugen en 83% ba,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123470270-iphone-x-10
2024-06-06,iPhone X,,"€ 75,00","Ik verkoop deze iphone omdat ik hem niet gebruik. Batterij is laatst vervangen (origineel apple) de face id werkt niet meer , geen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123539242-apple-iphone-x-lees-de-beschrijving
2024-06-06,iPhone X,,"€ 280,00",Mooie telefoon doet het nog super goed gaat weg door nieuwe telefoon,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123291541-iphone-x-10
2024-06-06,iPhone X,64GB,"€ 150,00","Iphone x space gray 64gb de iphone verkeert in hele nette staat, is kras vrij. Alles werkt uiteraard perfect zoals het hoort. Batt",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123420453-iphone-x-space-gray-64gb-kras-vrij-accu-100
2024-06-06,iPhone X,,"€ 199,00",Zonder lader met doos,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123294848-super-nette-iphone-x
