Date,Model,Capacity,Price,Link,Description
2024-06-12,iPhone 11,64GB,"€ 200,00","Iphone 11 in zeer goede staat, 83% batterij. Enkel wat krasjes op het scherm, maar die vallen niet op, geen barsten of zeer diepe",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125579913-apple-iphone-11-64gb-zwart-oplader
2024-06-12,iPhone 11,64GB,"€ 220,00",Iphone 11 in het wit 64 gb. Toestel is altijd met een hoesje gebruikt. Heeft op het scherm kleine krasjes maar niet hinderlijk in,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125589734-iphone-11-wit-64-gb
2024-06-12,iPhone 11,64GB,"€ 160,00",Hierbij verkoop ik mijn iphone 11 in nette staat. De batterij is wel aan vervanging toe en de telefoon heeft 64gb aan opslag. De t,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125628975-iphone-11-wit-64gb
2024-06-12,iPhone 11,64GB,"€ 155,00",Ik verkoop dit omdat ik een nieuwe iphone heb gekocht. De conditie is goed is wel gebruikt maar ziet er voor de leeftijd goed uit.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125694655-iphone-11-64gb-wit
2024-06-12,iPhone 11,64GB,"€ 190,00",Met originele doos inclusief originele earpods die nooit zijn gebruikt. Kleine beschadiging zoals te zien op de foto’s.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125643171-iphone-11-zwart-64gb
2024-06-12,iPhone 11,64GB,"€ 165,00","Iphone 11 met 64gb geheugen. Geen origineel nieuw scherm en accu,face id doet het niet. Verder werkt de telefoon prima camera,micr",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125745100-iphone-11-black-64gb
2024-06-12,iPhone 11,,"€ 185,00",Werkt naar behoren gaat alleen om de telefoon.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125636641-iphone-11
2024-06-12,iPhone 11,64GB,"€ 250,00",Vanwege aanschaf van een nieuwe telefoon verkoop ik deze iphone 11 - 64gb. Helaas is de telefoon een keer gevallen en beschadigd g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125711564-iphone-11-64-gb
2024-06-12,iPhone 11,64GB,"€ 165,00",Te koop aangeboden: - iphone 11 - 64gb - zwart - geen krassen - geen barsten - batterijcapaciteit 89% - 2 jaar oud - nieuw bescher,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125746691-iphone-11-64gb-als-nieuw
2024-06-12,iPhone 11,64GB,"€ 180,00",Iphone 11 64 gb geen krassen 180 vaste prijs,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125599213-iphone-11
