Date,Model,Capacity,Price,Link,Description
2024-06-16,iPhone Xr,,"€ 60,00",Nog zeer mooi toestel gebruikssporen minimaal.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127062945-iphone-xr-als-nieuw
2024-06-16,iPhone Xr,64GB,"€ 150,00",Iphone xr 64gb black this phone is in pristine condition and has been kept in a protective case since day one. It has no scratches,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127034246-iphone-xr-64gb
2024-06-16,iPhone Xr,64GB,"€ 150,00",Hele nette iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127140567-iphone-xr-64gb
2024-06-16,iPhone Xr,,"€ 125,00","Ik heb er een nieuw scherm+ batterij op laten zetten. Maar daardoor werkt de face id niet, en er is een batterij melding. Gaat bin",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127142688-iphone-xr-met-melding
2024-06-16,iPhone Xr,,"€ 99,00",Iphone xr. Scherm beschadigd,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127110785-iphone-xr
2024-06-16,iPhone Xr,64GB,"€ 150,00","Zeer nette iphone xr, zonder beschadigingen of krassen. Altijd in beschermhoes gezeten. Werkt prima, geen defecten. Bat te rij 80%",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127095475-iphone-xr-64gb-zwart
2024-06-16,iPhone Xr,,"€ 150,00",Te koop in zeer goede staat kras vrij iphone xr wit in originele verpakking met lader en usb-lightning kabel. Batterij conditie 94,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127141036-iphone-xr-wit-in-zeer-goede-staat
2024-06-16,iPhone Xr,64GB,"€ 150,00",Zeer nette witte iphone xr scherm en glasplaat zijn krasvrij! Wordt geleverd met doosje zonder oplader.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126932167-iphone-xr-64-gb
2024-06-16,iPhone Xr,64GB,"€ 199,00",- compleet in originele doos - met ongebruikte oordopjes en stekker - krasvrij en in perfecte staat - eerste eigenaar - batterij g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126887558-apple-iphone-xr-zwart-64-gb-in-zeer-goede-staat
2024-06-16,iPhone Xr,64GB,"€ 200,00","Iphone xr 64 gb. Batterijconditie: 79% nog in perfecte staat. Geen krassen of beschadigingen op het glas, enkel minimale krasjes o",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126953394-iphone-xr-64-gb
2024-06-16,iPhone Xr,64GB,"€ 100,00","Gaat weg ivm nieuwe telefoon alles werkt zoals het hoort, nooit problemen mee gehad alleen jammer van het gebarsten scherm. Wordt",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126989224-iphone-xr-64gb-batterij-77-gebarsten-scherm
2024-06-16,iPhone Xr,,"€ 125,00",In zeer goede staat kort gebruikt. Telefoon is inclusief hoesje en bescherming scherm,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127012498-iphone-xr
2024-06-16,iPhone Xr,64GB,"€ 100,00",Iphone xr black 64 gb te koop. Toestel werkt perfect en heeft geen mankementen. Inclusief oplader! Vaste prijs 100 euro!!!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126983493-iphone-xr-black-64gb
2024-06-16,iPhone Xr,64GB,"€ 130,00",Mooi gaaf exemplaar. Zonder oplader. Opsturen? Kosten voor de koper.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126943430-iphone-xr-64gb-zwart
2024-06-16,iPhone Xr,64GB,"€ 125,00",Toestel is in heel nette staat en werkt naar behoren batt.percentage is 80% inruil mogelijk,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127122415-iphone-xr-64gb
2024-06-16,iPhone Xr,,"€ 110,00","De batterij conditie is 85%, face id defect. In de achterkant van de telefoon zitten wat barsten. Verder perfecte telefoon",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127123788-iphone-xr
2024-06-16,iPhone Xr,64GB,"€ 145,00",Haarscheur in scherm rechtsbovenin hoek!zie fotos!alles werkt 100%! Met 2 meter usb kabel en bijbehorende doos! Batterijcapaciteit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127155583-iphone-xr-64gb-84-haarscheur
2024-06-16,iPhone Xr,64GB,"€ 180,00",Apple iphone xr 64gb zwart,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127152884-apple-iphone-xr-64gb-zwart
2024-06-16,iPhone Xr,,"€ 150,00",Ik verkoop dit omdat ik recent een nieuwe telefoon heb gekocht. De telefoon functioneert goed en alles doet het zoals behoren. Voo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127170276-iphone-xr
2024-06-16,iPhone Xr,64GB,"€ 175,00",Momenteel beschikbare modellen: iphone xr | space grey | 64gb | 100% bat. | €195 inclusief het doosje en hoesje! Iphone xs |,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127160138-iphone-xr-xs-xs-max-11-en-11-pro-max-in-nieuwstaat
2024-06-16,iPhone Xr,,"€ 150,00","Zeer nette en goed werkende iphone; geen enkele beschadiging, altijd een screen protector gebruikt. Helaas geen doosje meer .",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127085107-zeer-nette-iphone-xr
2024-06-16,iPhone Xr,128GB,"€ 170,00",Krasvrije iphone xr 128gb geheugen. Altijd goed beschermd geweest met hoesje. Goed werkende face id en camera’s etc. Met doosje bo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127085741-krasvrije-iphone-xr-128gb-nieuwstaat
