Date,Model,Capacity,Price,Link,Description
2024-06-18,iPhone Xr,64GB,"€ 120,00","Een nog nette iphone xr 64gb te koop. Hij werkt helemaal naar behoren, enkel laadt hij niet altijd helemaal soepel op via de kabel",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127870189-iphone-xr-64gb
2024-06-18,iPhone Xr,,"€ 150,00",Zeer goede telefoon.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127876910-iphone-xr
2024-06-18,iPhone Xr,64GB,"€ 150,00","Ik verkoop dit omdat deze over compleet is. Lichte schade aan het glas, maar op te lossen met een screenprotector.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127826469-iphone-xr-64gb
2024-06-18,iPhone Xr,,"€ 160,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127877038-iphone-xr
2024-06-18,iPhone Xr,64GB,"€ 125,00","Goed werkende iphone xr 64gb, zelf een nieuwe gekocht bij abbonement dus deze mag weg. Incl alle hoesjes en screenprotector. Vele",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127869028-iphone-xr
2024-06-18,iPhone Xr,128GB,"€ 99,99",Iphone xr te koop met 128 gb geheugen achter glas kapot en batterij 80%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127694937-iphone-xr-128-gb-blauw
2024-06-18,iPhone Xr,128GB,"€ 95,00",Achter glas kapot en 80% batterij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127695754-iphone-xr-128-gb-blauw
2024-06-18,iPhone Xr,128GB,"€ 80,00","Mobiel is in goede staat hij is een keer gevallen gelukkig op de achterkant dus deze is gebarsten, maar het scherm is niet kapot.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127677000-iphone-xr-wit-128-gb
2024-06-18,iPhone Xr,64GB,"€ 200,00",Iphone xr 64gb inclusief hoesjes,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127726876-iphone-xr-64gb-inclusief-hoesjes
2024-06-18,iPhone Xr,,"€ 150,00",Zeer nette iphone xr simlock vrij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127861390-zeer-nette-iphone-xr-simlock-vrij
2024-06-18,iPhone Xr,,"€ 90,00",Iphone xr alles werkt! Wat krassen op scherm geen krassen op de camera batterijcapaciteit 82% paar kleine krasjes op de behuizing,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127644328-iphone-xr-red
2024-06-18,iPhone Xr,128GB,"€ 170,00","Iphone xr, 128gb, batterijconditie 81%. Gratis hoesje erbij. Altijd screen protector en beschermhoesje gebruikt, dus geen schade.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127674990-iphone-xr-128-gb
2024-06-18,iPhone Xr,64GB,"€ 159,99",Iphone xr 64gb 83% batterij conditie,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127667325-iphone-xr-64gb-83
2024-06-18,iPhone Xr,,"€ 125,00",Geen mankementen face-id werkt met lader en hoesje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127561771-nette-iphone-xr
