Date,Model,Capacity,Price,Link,Description
2024-06-22,iPhone Xs Max,,"€ 125,00","Iphone xs max met hoesje, zonder kabel",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128972394-iphone-xs-max
2024-06-22,iPhone Xs Max,512GB,"€ 220,00",Te koop aangeboden: iphone xs max 512gb zwart in goede staat iphone xs max zwart (space grey) 512gb nette staat alles werkt batter,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129008013-iphone-xs-max-512gb-zwart-in-goede-staat
2024-06-22,iPhone Xs Max,64GB,"€ 180,00",Hallo hierbij een iphone xs max zwart van 64 gb alles doet het gewoon prima geen face id hij is met een hoesje bij wil minimale 18,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128881047-iphone-xs-max-zwart-64-gb-64-gb
2024-06-22,iPhone Xs Max,,"€ 125,00",Ivm overstap naar een nieuwe telefoon bied ik deze te koop aan. Telefoon werkt naar behoren met lichte gebruikerssporen. De telefo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129001707-iphone-xs-max
2024-06-22,iPhone Xs Max,256GB,"€ 199,00",Hallo hierbij een zwarte iphone xs max 256 gb met een hoesje alles is werkend te zien behalve de face id werk echt goed bieden van,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128878863-iphone-xs-max-black-256-gb-256-gb
2024-06-22,iPhone Xs Max,64GB,"€ 175,00",Iphone xs max perfecte en zeer nette telefoon alleen links boven klein beetje schade met screenprotector niks van te merken of te,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129131947-iphone-xs-max64-gig
2024-06-22,iPhone Xs Max,64GB,"€ 225,00",Zo goed als nieuwe iphone alles nog origineel met doosje en nieuwe leder hoesje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129072316-iphone-xs-max-silver-64-gb
2024-06-22,iPhone Xs Max,256GB,"€ 220,00",Iphone is nog helemaal nieuw. Origineel en dus ook een nieuwe batterij. Geen beschadigingen. Space grey. Zonder oplader etc. Zit w,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129040489-iphone-xs-max-256gb-nieuw
