Date,Model,Capacity,Price,Link,Description
2024-06-25,iPhone X,64GB,"€ 130,00",Apple iphone x 64gb battery status 86% origineel. Met fast lader en usb kabel netjes staat. Technisch ook ok. Clean icloud etc vas,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129862856-apple-iphone-x-met-accessoire-64gb-130
2024-06-25,iPhone X,64GB,"€ 100,00",Goede telefoon. Met iphone hoesje/mapje. Geen oplader. Wel oplaadsnoer,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130009750-apple-iphone-x-64gb
2024-06-25,iPhone X,64GB,"€ 100,00","Iphone x 64gb gewoon een eerlijke telefoon batterij gaat een dag mee, maar ik gebruik hem niet continu. Geluid bij bellen is wat b",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130017990-iphone-x-64gb
2024-06-25,iPhone X,64GB,"€ 110,00",Iphone x - 64gb nog geheel gaaf. Te koop wegens aanschaf iphone 15. Telefoon originele doos laatkabel met usb-c connector batterij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130037664-iphone-x-in-goede-staat-en-64gb
2024-06-25,iPhone X,64GB,"€ 130,00","Hierbij verkoop ik mijn goedwerkende iphone x met een nieuw leren hoesje met veel ruimte voor kaarten. Zowel in de drie sleuven ,",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129926468-apple-iphone-x-64-gb-met-nieuw-rosso-hoesje-echt-leer
2024-06-25,iPhone X,,"€ 70,00",Ik verkoop dit omdat ik ben overgestapt naar een nieuwer toestel. De achterkant heeft barsten maar werkt naar behoren.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130051173-apple-iphone-x
2024-06-25,iPhone X,64GB,"€ 125,00",Nette iphone x 64 gb met doos inclusief hoesje met pasjeshouder,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130039322-iphone-x-64-gb
2024-06-25,iPhone X,,"€ 100,00",Schade vrij en 100% batterij capaciteit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130092094-iphone-x
2024-06-25,iPhone X,256GB,"€ 160,00",Te koop aangeboden: iphone x - 256gb - 100% batteryconditie staat / conditie: zeer nette staat met enkele lichte sporen van gebrui,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130083260-iphone-x-256gb-100-batteryconditie
2024-06-25,iPhone X,,"€ 99,00","Phone4all biedt jou :          12 scherm €149,-          12 pro scherm €149,-     12 pro max scherm €199 iphone 14",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129983998-actie-iphone-13-13-pro-14-14-pro-max-scherm-reparatie
2024-06-25,iPhone X,64GB,"€ 200,00","Iphone x max 64 gb , zwart",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130099947-iphone-x-max-64-gb-zwart
2024-06-25,iPhone X,,"€ 99,00",Phone4all biedt jou : iphone 15 pro max              15 pro                    15 plus              15                     12 sch,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129912659-iphone-13-13-pro-14-14-pro-15-pro-max-scherm-reparatie
2024-06-25,iPhone X,64GB,"€ 199,00",Beste bezoeker hierbij 2 keer iphone xs max van 256 gb en 64 gb alle twee echt top staat alles is werkend te zien behalve de face,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129991785-iphone-xs-max-zwart-256-gb-en-64-gb-gave-telefoon
2024-06-25,iPhone X,64GB,"€ 250,00",2 x iphone 12 64gb geheugen beide telefoon hebben 99 procent accu capaciteit geen kras of beschadigingen prijs is vast prijs is pe,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2130053427-2x-iphone-12-black-64-gb-99-procent-accu
