Date,Model,Capacity,Price,Link,Description
2024-06-10,iPhone X,64GB,"€ 100,00",Iphone x grijs 64 gb 85% batterijcapaciteit kleine schade op achterkant te zien op foto veder geen schade en telefoon werkt perfec,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125085515-iphone-x-grijs-64gb-85-batterijcapaciteit
2024-06-10,iPhone X,,"€ 50,00",No screen for parts only,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125005231-iphone-x-for-parts
2024-06-10,iPhone X,64GB,"€ 100,00",Extra telefoon mag weg vanwege aanschaf iphone 14. Bevat enkele krasjes maar geen scheuren. Batterij: 74 64 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124964955-iphone-x-64-gb
2024-06-10,iPhone X,,"€ 120,00",Ik verkoop dit omdat ik een nieuwe telefoon heb. De conditie is : goed wordt geleverd met : hoesje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124861140-iphone-x
2024-06-10,iPhone X,64GB,"€ 125,00",Mooie iphone x met 64gb. Accu capaciteit 100%. Altijd gebruikt met screenprotector en een beschermhoesje. Heeft geen of nauwelijks,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124971704-nette-iphone-x-met-64gb
2024-06-10,iPhone X,256GB,"€ 125,00",Goede iphone x batterij 83%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124767553-iphone-x-256gb
2024-06-10,iPhone X,64GB,"€ 135,00",Iphone 10 64gb netjes telefoon zwart met screen protector gebruik geen schade en werk goed oplader met kabel 3 stuks hoesjes bij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125004937-iphone-x-64gb-netjes-telefoon-zwart
2024-06-10,iPhone X,,"€ 25,00",Gaat niet meer aan voor onderdelen vaste prijs,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124792568-apple-iphone-x-defect
2024-06-10,iPhone X,256GB,"€ 200,00",Hallo ik wil de telefoon verkopen iphone xs 256 gb 256 gb zwart batterij is pas vervangen hij is volledig probleem vrij vraag prij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124839916-iphone-xs-zwart-256-gb-256-gb-top-staat
2024-06-10,iPhone X,64GB,"€ 130,00","Hallo, hierbij aangeboden een iphone x in de kleur zilver. De telefoon is gebruikt, heeft altijd een hoesje om gezeten. Op het sch",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124952766-iphone-x-zilver-64gb
