Date,Model,Capacity,Price,Link,Description
2024-06-17,iPhone Xr,,"€ 60,00",Iphone xr achterkant met de original apple logo.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127487569-iphone-xr-achterkant
2024-06-17,iPhone Xr,64GB,"€ 175,00","Keurige iphone xr 64gb! Altijd netjes mee omgegaan, er zit ook een hoesje bij.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127526211-iphone-xr-64gb
2024-06-17,iPhone Xr,64GB,"€ 90,00",Iphone xr 64gb - kleur zwart. Inclusief hoesje. Zichtbare krasjes op het scherm (zie foto’s). Max batterijcapaciteit 77%. Werkt ve,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127522014-iphone-xr-64gb-zwart
2024-06-17,iPhone Xr,,"€ 100,00","In goede staat. De achterkant is gebarsten, op de voorkant van het scherm een klein krasje links boven in de hoek. Rechts in de ho",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127355347-iphone-xr
2024-06-17,iPhone Xr,64GB,"€ 135,00","Iphone xr te koop. Ik verkoop dit omdat ik een andere heb gekocht. De conditie is goed, ben de eerste eigenaar, batt is 77%. Wordt",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127420077-iphone-xr-blauw-64-gb-incl-screenprotector-hoesje
2024-06-17,iPhone Xr,64GB,"€ 120,00","Iphone xr 64gb spacegrey — ik verkoop deze wegens aanschaf van een nieuwe telefoon. Het scherm is rechts boven gebarst, maar hij w",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127372072-iphone-xr-64gb-space-grey
2024-06-17,iPhone Xr,,"€ 150,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127425904-iphone-xr
2024-06-17,iPhone Xr,,"€ 150,00",Goedkoop iphone xr met schade in glas achterkant. Is met 60 euro te repareren.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127404518-iphone-xr-met-schade-achterkant
2024-06-17,iPhone Xr,64GB,"€ 80,00","Tijdje gebruikt, maar werkt nog aardig. Rondom de telefoon wat lak die een beetje los heeft gelaten en rechtsonder wat schade. Bar",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127506580-iphone-xr-64gb-zwart
2024-06-17,iPhone Xr,64GB,"€ 130,00","Harstikke mooie iphone, helemaal krasvrij! Altijd in hoesje gezeten en screenprotector erop. Doosje erbij, compleet. Simlock vrij,",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127473349-iphone-xr-64gb-zwart-topstaat
2024-06-17,iPhone Xr,,"€ 125,00","Met een vrijwel perfecte gebruikerservaring bied ik mijn iphone xr aan. Het scherm vertoont enkele kleine krassen, maar deze zijn",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127352160-iphone-xr
2024-06-17,iPhone Xr,64GB,"€ 140,00",Zo goed als nieuw altijd in hoesje gebruikt alles werkt prima 82% batterijpercentage,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127416648-iphone-xr-64gb-wit-in-topstaat
2024-06-17,iPhone Xr,64GB,"€ 115,00",Iphone xr wit de conditie is goed alleen nieuwe 🔋in gekomen zie foto geef geen conditie meer aan opslag 64 gb face id doet het wo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127433035-iphone-xr-wite
2024-06-17,iPhone Xr,,"€ 150,00",Alles in één keer! Mensen die niet lezen worden direct geblokkeerd. Xr blauw icloud en barst scherm se rood mdm lock geen icloud e,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127307959-4x-iphone-se-xr-defect
2024-06-17,iPhone Xr,64GB,"€ 150,00",Geheel krasvrij. Batterijconditie 92%.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127467313-mooie-iphone-xr-64gb
2024-06-17,iPhone Xr,64GB,"€ 115,00",Apple iphone xr 64gb wit is beschikbaar. Gebruikt en in goede conditie! Altijd in hoes gezeten en met pantserglas waardoor weinig,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127375417-apple-iphone-xr-64gb-wit
2024-06-17,iPhone Xr,64GB,"€ 165,00","Nog goede iphone xr, 64 gb, coral te koop. Zonder krassen!! Batterij gaat een dag mee met normaal gebruik.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127409052-iphone-xr-64-gb-coral
2024-06-17,iPhone Xr,,"€ 90,00",Iphone xr nog in goede staat! Alleen barst in de achterkant en batterijpercentage 78% voor de rest werkt hij gewoon goed,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127435538-iphone-xr
2024-06-17,iPhone Xr,64GB,"€ 150,00",Iphone xr 64gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127311108-iphone-xr-64gb
2024-06-17,iPhone Xr,,"€ 150,00",Nog nette telefoon,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127251136-iphone-xr
2024-06-17,iPhone Xr,64GB,"€ 99,00","Iphone xr zwart 64gb werkt nog helemaal naar behoren losse telefoon, alleen met doosje kapotte achterkant, verder nog netjes",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127280077-iphone-xr
2024-06-17,iPhone Xr,128GB,"€ 150,00",Te koop in zeer goede staat verkerende iphone xr 128gb. Kleur zwart. Batterijconditie 84% nieuwste ios versie 17.5.1 Onbeschadigd,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127394834-onbeschadigde-iphone-xr-128gb-100-functionerend
2024-06-17,iPhone Xr,,"€ 150,00","Iphone xr, doet het nog goed, heeft wel een aantal krassen op het scherm, maar nergens barsten. Ik doe hem weg, omdat ik een ander",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127328196-iphone-xr
2024-06-17,iPhone Xr,128GB,"€ 175,00","Ik verkoop mijn iphone xr. In goede staat, lichte gebruikerssporen, heeft altijd een tech21 hoesje om gezeten (gratis erbij) en al",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127426929-iphone-xr-128gb-wit
2024-06-17,iPhone Xr,64GB,"€ 275,00","Aangeboden: iphone xr geel, 64gb met een batterij capaciteit van 89% reserve telefoon geweest die niet meer nodig is. 1 Kras op he",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127492528-iphone-xr-geel-64gb-batterijcapaciteit-89
2024-06-17,iPhone Xr,64GB,"€ 195,00",Momenteel beschikbare modellen: iphone xr | space grey | 64gb | 100% bat. | €195 inclusief het doosje en hoesje! Iphone xs |,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127495293-iphone-xr-xs-xs-max-11-en-11-pro-max-in-nieuwstaat
2024-06-17,iPhone Xr,64GB,"€ 170,00",Rode iphone xr 64gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127487067-rode-iphone-xr-64gb
2024-06-17,iPhone Xr,,"€ 200,00",Helemaal krasloos iphone xr alles werkt perfect geen barsten of deuken batterij capaciteit 100% toestel is zeer weinig gebruikt ru,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127478934-iphone-xr-bijna-nieuw
2024-06-17,iPhone Xr,,"€ 250,00",Iphone xr + iphone 11 telefoons werken nog perfect! Xr 77% batterij de iphone 11 nog 87% telefoons gaan weg aangezien ik en mijn p,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127244772-iphone-xr-iphone-11
2024-06-17,iPhone Xr,,"€ 150,00",Iphone xr red,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127447918-iphone-xr-red
2024-06-17,iPhone Xr,64GB,"€ 175,00",Zo goed als nieuw zonder krassen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127427634-iphone-xr-64-gb
2024-06-17,iPhone Xr,,"€ 150,00",Ik verkoop dit omdat een ander moniel heb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127531367-iphone-xr
2024-06-17,iPhone Xr,64GB,"€ 150,00","Nette iphone xr 64 gb, batterij 89%. Evt. Inclusief (gebruikt) hoesje",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127269386-iphone-xr
