Date,Model,Capacity,Price,Link,Description
2024-06-12,iPhone Xr,,"€ 80,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125756242-iphone-xr
2024-06-12,iPhone Xr,64GB,"€ 100,00","Iphone xr 64 gb werkt nog zo als het moet, lichte schade door gebruik en rondom de camera wat verf chips. Incl oplader en doos",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125498775-iphone-xr-64-gb
2024-06-12,iPhone Xr,,"€ 60,00",Ik verkoop dit omdat mijn icloud account gedactiveerd is. Ben de telefoon nummer kwijt dus heb geen manier om het terug te krijgen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125623613-iphone-xr-perfecte-conditie-ic-lock
2024-06-12,iPhone Xr,64GB,"€ 125,00","Prachtige kleur iphone in goede staat, een krasje op het scherm. Mag weg voor een mooi prijsje. 88% Batterij.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125446595-iphone-xr-64gb-rood
2024-06-12,iPhone Xr,128GB,"€ 175,00","Iphone xr, 128 gb en batterij percentage van 78%. Kleine beschadigingen zoals te zien op de foto’s.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125544633-iphone-xr
2024-06-12,iPhone Xr,,"€ 250,00",Hij doet het nog helemaal goed wil hem weghebben om te upgraden!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125735036-iphone-xr
2024-06-12,iPhone Xr,64GB,"€ 150,00",Nog een mooie en in nette staat iphone xr 64gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125594243-iphone-xr
2024-06-12,iPhone Xr,128GB,"€ 150,00",Nog in goede staat nieuw hoesje nieuw berschermlaagje doosje erbij maar zonder toebehoren bat 80 %,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125549385-iphone-xr-128-gb
2024-06-12,iPhone Xr,64GB,"€ 100,00",Iphone xr 64gb spacegrey,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125696565-iphone-xr-64gb-spacegrey
2024-06-12,iPhone Xr,128GB,"€ 150,00",Iphone xr zwart - 128 gb batterij capaciteit: 77%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125726601-iphone-xr-zwart-128-gb
2024-06-12,iPhone Xr,128GB,"€ 150,00",Iphone xr 128 gb. Wegens aankoop nieuwe telefoon. Ziet er uit als nieuw. Alles werkt perfect. Batterij 86 %. Zwarte hoes van spige,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125739253-iphone-xr-128-gb
2024-06-12,iPhone Xr,64GB,"€ 140,00",Ik verkoop dit omdat hij overbodig is geworden wordt geleverd met beschermhoes,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125709995-te-koop-iphone-xr-64-gb
2024-06-12,iPhone Xr,,"€ 100,00","Iphone xr batterij 78% hele kleine beschadigingen in hoekje, niet storend",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125762773-iphone-xr
2024-06-12,iPhone Xr,,"€ 125,00",Hierbij verkoop ik een zeer nette iphone xr deze telefoon is zeer netjes onderhouden en er zitten enkel wat gebruiksporen aan de z,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125761520-iphone-xr
