Date,Model,Capacity,Price,Link,Description
2024-06-23,iPhone Xs Max,64GB,"€ 150,00","Iphone xs max 64gb, ios 17.5.1, Zwart. Met nieuw bruinleren backcover met pasjeshouder. Voorzien van nieuw scherm. No face id,   ",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129330095-iphone-xs-max-64gb-ios-17-5-1-kleur-zwart
2024-06-23,iPhone Xs Max,512GB,"€ 250,00","Bijzonder mooie iphone xs max 512gb geen krasjes of putjes, altijd met hoesje en scherm bescherming",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129375473-bijzonder-mooie-iphone-xs-max-512-gb
2024-06-23,iPhone Xs Max,64GB,"€ 130,00","De iphone ziet netjes uit en werkt zoals het hoort, alleen de face id werkt niet batt.percentage is 87% inruil mogelijk",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129250926-iphone-xs-max-64gb
2024-06-23,iPhone Xs Max,256GB,"€ 219,00",Hallo ik ga deze mooie en nette iphone xs max van 256 gb verkopen zeer mooie en nette staat alles is werkend te zien behalve de fa,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129260582-iphone-xs-max-256-gb-256-gb
2024-06-23,iPhone Xs Max,,"€ 125,00",Iphone xs max,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129467523-iphone-xs-max
2024-06-23,iPhone Xs Max,64GB,"€ 165,00",Iphone xs max toestel werkt uitstekend! ✅64Gb ✅nieuwe battery ✅face id werkend ✅ophalen in zwolle ✅verzenden mogelijk - iphone xs,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129491349-iphone-xs-max
