Date,Model,Capacity,Price,Link,Description
2024-06-23,iPhone X,,"€ 150,00",Iphone x met oplader,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129467650-iphone-x
2024-06-23,iPhone X,64GB,"€ 100,00","Ik verkoop mijn iphone x, omdat ik nu een nieuwe heb. Onbeschadigd, uitstekende conditie en nog een goede batterij. Inclusief hoes",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129399585-iphone-x-64gb
2024-06-23,iPhone X,64GB,"€ 125,00",Zo goed als nieuwe iphone x. Hij moet wel helemaal gereset worden. Dus aansluiten aan itunes en volledig opnieuw installeren. Inlo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129485204-iphone-x-64-gb
2024-06-23,iPhone X,64GB,"€ 160,00",Beste bezoeker hierbij twee keer iphone x van 64 gb zwarte en de witte zonder problemen en absoluut kras vrij u mag ze zelf testen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129222334-iphone-x-zwart-en-witte-64-gb-te-mooie-en-netjes
2024-06-23,iPhone X,256GB,"€ 150,00","Te koop aangeboden mijn iphone x met 256gb geheugen in zeer nette staat. Zie foto’s. Deze iphone heeft altijd in een goede, origin",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129234804-iphone-x-256gb-100-batt-nette-staat
2024-06-23,iPhone X,64GB,"€ 100,00","Iphone x, space gray, 64gb, batterijcapaciteit 72%",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129431645-iphone-x-space-gray-64-gb
2024-06-23,iPhone X,64GB,"€ 150,00",Hallo te koop: een zwart iphone x van 64 gb top staat en batterij capaciteit van 89% zeer netjes en alles is werkend te zien biede,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129255250-iphone-x-zwart-van-64-gb-accu-89-zgan
2024-06-23,iPhone X,64GB,"€ 100,00","Iphone x 64gb, space gray, mqac2zd/a model a1901 geen defecten, wel aardig wat gebruikers krasjes op de voorzijde op de glasplaat.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129355756-iphone-x-64gb-space-gray-mqac2zd-a
2024-06-23,iPhone X,,"€ 175,00",In goede staat verkerende iphone x alles werkt naar behoren ook face id scherm is krasvrij batterij is vervangen door een a kwalit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129306479-iphone-x-goede-staat-met-garantie
2024-06-23,iPhone X,,"€ 200,00",Ik verkoop dit omdat,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129288163-apple-iphone-x
2024-06-23,iPhone X,64GB,"€ 125,00","Iphone xs 64gb zilver aangeboden, opvolger van de iphone x. Inclusief doos en screenprotector (moet nog wel geplaatst worden): kle",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129440910-iphone-xs-64gb-zgan
2024-06-23,iPhone X,,"€ 565,93",Heel nette iphone zonder beschadigingen werkt zoals het baterij capaciteit is 85% gaat makkelijk 1 dag bij mij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129513056-iphone-13-pro-max-krasvrij
2024-06-23,iPhone X,256GB,"€ 219,00",Hallo ik ga deze mooie en nette iphone xs max van 256 gb verkopen zeer mooie en nette staat alles is werkend te zien behalve de fa,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129260582-iphone-xs-max-256-gb-256-gb
