Date,Model,Capacity,Price,Link,Description
2024-06-08,iPhone 15 Pro,256GB,"€ 825,00",-iphone 15 pro -256 gb -slechts enkele aanwezig uit faillissements verkoop -nieuw & sealed -betaling via klarna of bancontact,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124305151-iphone-15-pro-256-gb
2024-06-08,iPhone 15,128GB,"€ 799,00",Nieuwe iphone 15 black 128 gb verlengen van abonnement gekregen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124038983-nieuwe-iphone-15-black-128-gb
2024-06-08,iPhone 15,128GB,"€ 750,00","Apple iphone 15 black/zwart 128gb zeer goede conditie! 16-11-2023 Gekocht, nieuw geseald in de verpakking. Gebruikt tot begin mei",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124171161-apple-iphone-15-black-zwart-128gb
2024-06-08,iPhone 15,128GB,"€ 700,00","Schadevrije iphone 15 uit september 2023, deze is altijd gebruikt met een screenprotector en een hoesje. De batterijconditie is no",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124186373-iphone-15-128gb
2024-06-08,iPhone 15 Pro,256GB,"€ 875,00","Beste.. Hierbij bied ik de telefoon van mijn vriendin aan, omdat ze een andere heeft besteld. De telefoon is kras en beschadiging",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124314135-iphone-15-pro-256-gb-nieuwstaat
2024-06-08,iPhone 15,128GB,"€ 650,00",Iphone 15 black 128 gb factuur van mei 2024 vaste prijs!!! Bieden en mailen heeft geen zin!!!! Nieuw !!!!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123968372-iphone-15-black-128gb-nieuw
2024-06-08,iPhone 15,128GB,"€ 700,00",Te koop een splinternieuwe iphone 15 blauw opslag 128 gb nog gesealed prijs is vast,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124020720-iphone-15-blauw-128gb
2024-06-08,iPhone 15,,"€ 650,00","New,i am selling this because i have moved to android",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124053849-iphone-15
2024-06-08,iPhone 15,128GB,"€ 625,00","Te koop aangeboden: apple iphone 15 . 128Gb opslag. Praktisch nieuw toestel, heel even gebruikt . Inclusief : boekjes , hoesje, do",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124254967-apple-iphone-15-128gb-inruil-mogelijk
2024-06-08,iPhone 15,128GB,"€ 650,00",Iphone nieuw in doos geseald. Niet open geweest. Winkelprijs 820€,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124278065-iphone-15-128-gb-zwart
