Date,Model,Capacity,Price,Link,Description
2024-06-16,iPhone 8,,"€ 125,00","Iphone 8 in zeer goede staat, geen beschadigingen. Batterijcapaciteit 87%. Alleen ophalen!",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127071607-iphone-8-in-zeer-goede-staat
2024-06-16,iPhone 8,64GB,"€ 60,00",Ik verkoop mijn iphone 8 in space gray met 64gb opslagcapaciteit. De telefoon werkt nog goed en heeft altijd goed gefunctioneerd.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127186505-iphone-8-64gb-space-gray
2024-06-16,iPhone 8,64GB,"€ 100,00",Iphone 8 - 64 gb werkt nog perfect! Altijd zuinig mee geweest. Heeft een extra scherm er op ter bescherming en er kan een doorzich,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127086917-iphone-8-64-gb
2024-06-16,iPhone 8 Plus,64GB,"€ 115,00","Hij is zo goed als nieuw, hij is bijna niet gebruikt. De batterij percentage is 95% en de iphone heeft 64gb",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126903306-iphone-8-plus
2024-06-16,iPhone 8 Plus,256GB,"€ 100,00","Iphone 8 plus veel gebruikt, ik denk ongeveer 5/6 jaar maar hij doet het nog goed + 2 telefoon hoesjes + lader + originele doosje",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127096841-iphone-8-plus-gold-256gb
2024-06-16,iPhone 8,64GB,"€ 80,00",Apple iphone 8 black edition top condition 64gb 91% battery status. Met lader en usb kabel €5 extra vaste prijs; €80,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126923697-apple-iphone-8-black-edition-64gb-91-80
2024-06-16,iPhone 8,64GB,"€ 65,00",Nette iphone 8. 64 Gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127006151-nette-iphone-8-64-gb
2024-06-16,iPhone 8,64GB,"€ 100,00",Iphone 8 gold 64gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127041083-iphone-8-gold-64gb
2024-06-16,iPhone 8 Plus,64GB,"€ 75,00",Iphone 8 plus 64 gb 75 €,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126845704-iphone-8-plus-64gb
2024-06-16,iPhone 8 Plus,,"€ 90,00",Nette iphone 8 plus zonder beschadigingen of krasjes,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127125223-iphone-8-plus
2024-06-16,iPhone 8 Plus,64GB,"€ 100,00","Ik verkoop dit omdat ik een nieuwe telefoon heb gekregen, de conditie is super goed de krasjes die je ziet zijn op een screen prot",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127079517-iphone-8-plus-64gb
2024-06-16,iPhone 8,64GB,"€ 85,00","Te koop aangeboden nog heel goede apple iphone 8 - 64 gb. Minimale krassen, 90% batterij. Op lader na compleet, dus met nieuwe ori",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127144665-apple-iphone-8-silver-64gb
2024-06-16,iPhone 8,128GB,"€ 115,00","Iphone 8 - space grey - geen beschadigingen - batterij 92% - compleet met lader , doos en hoesje.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127128375-iphone-8-128gb-nieuwstaat
2024-06-16,iPhone 8,64GB,"€ 100,00",Iphone 8 64 gb nog in mooie staat!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127174900-iphone-8-64-gb
2024-06-16,iPhone 8,,"€ 95,00",Iphone 8 werkt prima zonder krassen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126943840-iphone-8
2024-06-16,iPhone 8,64GB,"€ 90,00","In perfecte staat, een mooie witte iphone 8 , 64 gb , met siliconen hoesje. Mankeert niets aan. Iphone is laatste 3 jaar niet gebr",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126927153-iphone-8-64gb-wit-batterij-86-perfecte-staat
2024-06-16,iPhone 8 Plus,64GB,"€ 100,00","Ivm de aanschaf van een nieuwer model verkoop ik mijn iphone 8 plus 64gb batterij: 73% hij doet het goed, geen gebreken, wel iets",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126891736-iphone-8-plus-silver-64gb-achterkant-barst
2024-06-16,iPhone 8,,"€ 120,00",Iphone 8,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126990983-iphone-8
