Date,Model,Capacity,Price,Link,Description
2024-06-04,iPhone Xr,,"€ 170,00","In prima staat, achterkant en zijkant gaaf, scherm enkele gebruikerssporen en een oppervlakkige kras. Wordt geleverd met doosje, s",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122653896-iphone-xr-roze-coral
2024-06-04,iPhone Xr,,"€ 130,00",Achter camera defect,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122629952-iphone-xr
2024-06-04,iPhone Xr,,"€ 180,00",Iphone xr de telefoon is schadevrij.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122770552-iphone-xr-zwart
2024-06-04,iPhone Xr,,"€ 120,00","Ik verkoop dit omdat ik inmiddels een nieuwe telefoon heb. De iphone zelf werkt nog helemaal oké, alleen het scherm is kapot waard",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122865760-iphone-xr-gebroken-scherm-nog-wel-te-bedienen
2024-06-04,iPhone Xr,64GB,"€ 140,00",Batterijconditie %87 64 gb zwart,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122672969-iphone-xr
2024-06-04,iPhone Xr,64GB,"€ 150,00",Iphone xr 64 gb met 3 gebruikte hoesjes. Ziet er nog netjes uit.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122890769-iphone-xr-64gb
2024-06-04,iPhone Xr,128GB,"€ 150,00",Telefoon werkt helemaal perfect en ziet er aan de buiten kant prachtig uit. Alleen het scherm is defect er zitter heel veel strepe,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122694229-iphone-xr-128-gb
2024-06-04,iPhone Xr,64GB,"€ 125,00",Iphone xr 64gb geel,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122634798-iphone-xr-64gb-geel
2024-06-04,iPhone Xr,64GB,"€ 150,00",Iphone xr rood 64 gb evt alleen een lader erbij.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122775863-iphone-xr-rood-64-gb
2024-06-04,iPhone Xr,128GB,"€ 40,00",Iphone xr te koop (werkt nog goed) 128gb batterijpercentage 78% schade achterkant inktvlek onder in het midden kan je laten maken,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122798746-iphone-xr-128gb-40-vandaag-afhalen
2024-06-04,iPhone Xr,64GB,"€ 150,00","Mooie iphone xr, met 64gb aan geheugen en een batterij percentage van 89%! 🖤",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122740527-iphone-xr-64gb
2024-06-04,iPhone Xr,,"€ 175,00",Goede iphone! Scherm en achterkant geheel krasvrij. Zat altijd in een hoesje met een glazen screenprotector is nog heel netjes en,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122698110-iphone-xr-coral
2024-06-04,iPhone Xr,,"€ 150,00",Ik verkoop dit omdat ik een nieuwe telefoon heb gekocht. Deze is 3 jaar oud en werkt nog naar behoren. Een paar krasjes op het sch,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122809494-iphone-xr
2024-06-04,iPhone Xr,64GB,"€ 180,00",Ik verkoop mijn iphone omdat ik een nieuwe heb gekocht is nog volledig intact niks mee gebeurd,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122916257-iphone-xr-64gb
2024-06-04,iPhone Xr,64GB,"€ 125,00",Een goedwerkende mooie zwarte iphone xr met 64 gb. Batterijcapaciteit 88% zonder doosje of assecoires. Wel een groen hoesje erbij.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122799787-iphone-xr-64gb-zwart
2024-06-04,iPhone Xr,64GB,"€ 160,00",Iphone xr 64gb zwart . Met lader en kabel.scherm is krasvrij heeft screenprotector op gezeten. Batterijconditie 89 procent weg weg,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122884224-iphone-xr
2024-06-04,iPhone Xr,64GB,"€ 160,00","Beste mensen, bij deze verkoop ik mijn iphone xr 64gb. Telefoon heeft alleen hele kleine gebruiksspoor in het frame , maar voor de",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122794328-iphone-xr-64gb-in-goede-staat
2024-06-04,iPhone Xr,128GB,"€ 200,00",Ik verkoop dit omdat ik een nieuwe iphone heb gekocht. Deze iphone heeft geen mankementen alleen de batterij is 79%. Hele lichte b,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122816786-iphone-xr-128-gb
2024-06-04,iPhone Xr,64GB,"€ 250,00",Zo goed als nieuw,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122824446-iphone-xr-64gb
2024-06-04,iPhone Xr,64GB,"€ 180,00",Iphone xr 64gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122698957-iphone-xr-64gb
2024-06-04,iPhone Xr,64GB,"€ 175,00",Zeer nette en snelle iphone xr 64gb. Er is altijd goed op de telefoon gepast en deze functioneert zoals een iphone hoort te functi,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122887299-iphone-xr-nieuwstaat
