Date,Model,Capacity,Price,Link,Description
2024-06-03,iPhone Xr,256GB,"€ 90,00","Iphone xr 256gb zwart geen schade. Iphone was van mijn overleden opa, weet zijn inloggegevens niet meer voor icloud en unlock code",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122519210-iphone-xr-256gb-zwart-icloud-lock
2024-06-03,iPhone Xr,64GB,"€ 60,00",Iphone xr 64gb scherm kapot,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122557486-iphone-xr-64gb-scherm-kapot
2024-06-03,iPhone Xr,64GB,"€ 109,00",De iphone verkeerd in zeer nette staat en functioneert nog uitstekend. Voorzien van een gloednieuwe batterij. Compleet incl.: - Or,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122376786-iphone-xr-64gb-black-in-zeer-nette-staat
2024-06-03,iPhone Xr,256GB,"€ 185,00","Deze iphone verkeert in uitstekende staat. Scherm en behuizing zijn krasvrij, telefoon heeft altijd in een hoesje gezeten. Alle ac",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122552526-zeer-complete-iphone-xr-256-gb-zwart
2024-06-03,iPhone Xr,64GB,"€ 125,00","Betreft een zeer nette en perfect werkende iphone xr 64gb , toestel functioneert zoals het hoort ,,de accu percentage is 84% en de",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122528200-iphone-xr-netjes
2024-06-03,iPhone Xr,64GB,"€ 140,00",Iphone xr 64gb scherm is kapot,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122281924-iphone-xr-64-gb-met-doos-en-lader
2024-06-03,iPhone Xr,64GB,"€ 170,00",Iphone xr 64 gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122344654-iphone-xr-64-gb
2024-06-03,iPhone Xr,64GB,"€ 150,00",Below dutch & polish text. ### English for sale: iphone xr 64gb red i'm selling my beloved iphone xr because i've upgr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122328364-for-sale-iphone-xr-64gb-red-verkoop-iphone-xr-rood
2024-06-03,iPhone Xr,,"€ 89,99",Ik verkoop dit omdat ik een nieuwe telefoon heb gekocht. Er zitten paar krasjes aan de bovenkant u krijgt het hoesje erbij. De bat,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122439857-iphone-xr
2024-06-03,iPhone Xr,64GB,"€ 100,00",Enige defect= selfie camera werkt verder perfect. Geen barsten op t scherm. Kleine krasjes op de screen protector. 2 Jaar gebruikt,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122568990-iphone-xr-64gb
