Date,Model,Capacity,Price,Link,Description
2024-06-23,iPhone Xr,64GB,"€ 150,00",Een witte iphone xr met 64gb capaciteit. Nog helemaal gaaf en altijd netjes mee omgegaan. Met lader batt onlangs vervangen het sch,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129226272-iphone-xr-64gb-wit
2024-06-23,iPhone Xr,64GB,"€ 130,00",Apple iphone xr black edition 64gb zgan= top condition battery status bove de 91% tecnisch en uiterlijk ok met usb kabel en oplade,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129190278-apple-iphone-xr-64gb-zgan-battery-91-130
2024-06-23,iPhone Xr,128GB,"€ 80,00",Goede staat telefoon werkt naar behoren. Helaas alleen gevallen op de achterkant zie foto telefoon mag weg voor €80 bieden on,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129457531-iphone-xr-128-gb
2024-06-23,iPhone Xr,64GB,"€ 120,00",Iphone xr 64gb in goeie staat zo snel mogelijk ophalen!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129251442-iphone-xr-zwart
2024-06-23,iPhone Xr,,"€ 95,00","Wegens aanschaf van een nieuwe telefoon. Telefoon is nog in heel goede staat, batterij conditie 86%. Barst in achterkant (voorkant",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129497049-iphone-xr
2024-06-23,iPhone Xr,64GB,"€ 135,00",Te koop nog echt zo goed als nieuw iphone xr 64gb in de kleur zwart alles werkt nog naar behoren face id ✅ mijn moeder heeft hem a,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129251240-iphone-xr-zwart-zgan
2024-06-23,iPhone Xr,,"€ 155,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129462900-iphone-xr
2024-06-23,iPhone Xr,,"€ 170,00","Nette witte iphone xr te koop! Altijd met hoesje en screenprotector gebruikt, geheel krasvrij. Batterij percentage is 82% exclusie",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129299850-iphone-xr-wit
2024-06-23,iPhone Xr,64GB,"€ 75,00","Iphone xr 64gb wit (scherm kapot) batterij 85% helaas ongelukkig gevallen. Moet een nieuw scherm op, werkt verder prima. Met origi",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129194432-iphone-xr-64gb-wit-scherm-kapot-batterij-85
2024-06-23,iPhone Xr,64GB,"€ 95,00",Met lader en doos batterij 🔋 84% in prima staat kan nog een ronde mee,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129430302-iphone-xr-64-gb
2024-06-23,iPhone Xr,64GB,"€ 130,00",Nette iphone xr 64 gb geel batterijcapaciteit 84,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129379457-iphone-xr-64-gb
2024-06-23,iPhone Xr,64GB,"€ 169,00",Iphone xr white 64gb . Software update only possible via computer! Cover on display. Display not damaged! Quality protective case,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129453569-iphone-apple-xr-white
2024-06-23,iPhone Xr,64GB,"€ 120,00",Toestel is in heel nette staat en werkt naar behoren batt.percentage is 80% inruil mogelijk,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129252627-iphone-xr-64gb
2024-06-23,iPhone Xr,64GB,"€ 70,00",De telefoon werkt nog uitstekend. Alleen de achterkant is gebarsten en een kleine barst op het scherm. Wordt geleverd met hoesje e,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129410671-iphone-xr-64gb-rood
2024-06-23,iPhone Xr,,"€ 190,00",Iphone xr te koop echt nette toestel en geen problemen alles werkt gewoon zoals het moet!!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129427538-iphone-xr
2024-06-23,iPhone Xr,64GB,"€ 160,00",I am selling this because i no longer use it. It is in perfect condition as it has no visible scratches or indentations. It does n,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129323693-apple-iphone-xr-64-gb-coral-koraal
2024-06-23,iPhone Xr,64GB,"€ 85,00","Iphone xr zwart - wit 64 gb 85% batterijconditie wordt geleverd met niet origineel doosje, simpinnetje, snoertje ( zonder adapter)",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129432777-iphone-xr-64-gb-achtercamera-en-zaklamp-werken-niet
2024-06-23,iPhone Xr,64GB,"€ 175,00",Iphone xr  64 gb unlocked  wordt niet opgestuurd / alleen ophalen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129461290-iphone-xr
