Date,Model,Capacity,Price,Link,Description
2024-06-16,iPhone 12 Pro,128GB,"€ 200,00",Iphone 12 pro 128. Het scherm is niet orgineel van iphone. Herkent geen simkaart en verbind zelden met wifi. Denk dat het moederbo,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126901179-iphone-12-pro-128gb
2024-06-16,iPhone 12,128GB,"€ 300,00","Apple iphone 12 128gb kleine gebruikerssporen op de behuizing, maar met een hoesje eromheen zie je dat niet. Het scherm en de acht",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126894483-apple-iphone-12-128gb
2024-06-16,iPhone 12,128GB,"€ 275,00","Hallo, hierbij verkoop ik mijn iphone 12 128gb ik heb de telefoon ongeveer een jaar gebruikt en hij werkt nogsteeds perfect. Helaa",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127047275-iphone-12-128gb
2024-06-16,iPhone 12,,"€ 200,00",Iphone 12 blauw. Werkt goed na behoren oplaad kabel aanwezig. Voorzien van privacy scherm.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127080212-iphone-12
2024-06-16,iPhone 12 Mini,64GB,"€ 200,00",Wegens overname telefoon dochter nog prima en in nette staat iphone 12 mini 64gb kleur blauw geen beschadigingen en eventueel met,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127091311-iphone-12-mini-bleu-64gb
2024-06-16,iPhone 12,64GB,"€ 225,00",Te koop zeer nette iphone 12 met lichte gebruikssporen batterij conditie 86% iphone gaat weg ivm verlenging contract wat zit erin,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127144960-iphone-12-64-gb-zwart
2024-06-16,iPhone 12,64GB,"€ 250,00",Zit privacy glas op het scherm zelf heeft geen barsten,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127177663-iphone-12-64gb-zwart
2024-06-16,iPhone 12,64GB,"€ 220,00",Iphone 12 64gb black met doosje. Batterij 86%. Lichte gebruik sporen. Zwart rubberen hoesje zit erbij. Gaat weg omdat ik een nieuw,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2127141167-iphone-12-64gb-black-met-doosje
2024-06-16,iPhone 12,64GB,"€ 275,00","Iphone 12 in een zeer nette staat aangeboden. Telefoon heeft geen schades, krassen of barsten en is altijd voorzien geweest van ee",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126901962-iphone-12-64gb
2024-06-16,iPhone 12,64GB,"€ 300,00",Deze iphone 12 (64 gb) werkt perfect. Ik verkoop 'm omdat ik via mijn werk en nieuwe telefoon krijg. De batterijduur is nog ui,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2126897093-iphone-12-in-zeer-goede-staat
