Date,Model,Capacity,Price,Link,Description
2024-06-07,iPhone X,64GB,"€ 150,00",Apple iphone x 64gb battery status 99% origineel. Met fast lader en usb kabel netjes staat. Technisch ook ok. Clean icloud etc vas,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123668758-apple-iphone-x-met-accessoire-zgan-64gb-99-150
2024-06-07,iPhone X,64GB,"€ 110,00","Iphone x donker grijs gebruikt, glas is niet beschadigd. Zit een kleine beschadiging naast de camera achterop. Zie foto 3.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123842612-iphone-x-donker-grijs-64gb
2024-06-07,iPhone X,,"€ 100,00",Wegens overcompleet een iphone x werkelijk zgan,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123686764-iphone-x
2024-06-07,iPhone X,64GB,"€ 150,00",Iphone x 64 gb kleur: wit/silver incl. Originele verpakking excl. Oplader geen schades.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123849025-iphone-x
2024-06-07,iPhone X,64GB,"€ 175,00",Beste mensen langs deze weg wil ik graag mijn iphone x verkopen geheugen van 256 gb en 64 gb batterij van 100% een gratis hoesje b,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123611836-iphone-x-zwart-256-gb-en-64-gb-zgan-en-accu-van-100
2024-06-07,iPhone X,,"€ 200,00",Nog een best goede iphone x,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123607634-iphone-x
2024-06-07,iPhone X,64GB,"€ 200,00",Te koop: zo goed als nieuwe iphone x. Ik heb de telefoon gekocht voor mijn werk en maar 9 maanden in gebruik gehad omdat ik nu van,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123803756-iphone-x-64-gb
2024-06-07,iPhone X,,"€ 80,00","Iphone x goede staat, de batterij is minder maar gaat alsnog lang mee geen beschadigingen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123809821-iphone-x
2024-06-07,iPhone X,64GB,"€ 140,00",Goedemorgen hierbij twee keer iphone x van 64 wit top staat alles is werkend te zien behalve de face id bieden vanaf 140 euro per,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123610712-iphone-x-wit-van-64-gb-2-x
2024-06-07,iPhone X,64GB,"€ 160,00",Hoi hoi ik wil graag mijn iphone x verkopen geheugen van 64 gb en batterij van 100% zeker met een hoesje bij alles is testen mogel,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123613748-iphone-x-black-64-gb-zeer-mooie-en-batterij-van-100
2024-06-07,iPhone X,64GB,"€ 150,00",Nette iphone x te koop altijd een bescherm hoes om heen gezeten. Batterij is nog 72 %,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123856939-iphone-x-64-gb
2024-06-07,iPhone X,128GB,"€ 350,00",Zeer nette iphone 13 mini middernacht. Heeft altijd in een hoesje gezeten is kras en schade vrij. Ook het scherm is voorzien van,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123802010-apple-iphone-13-128-gb-mini-z-g-a-n-2-x-origineel-hoesje
