Date,Model,Capacity,Price,Link,Description
2024-06-11,iPhone Xr,64GB,"€ 115,00","Apple iphone xr, in perfecte staat: 64 gb geel 80% batterijconditie geen krassen of beschadigingen - de telefoon had altijd besch",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125383005-iphone-xr-64gb-geel-met-oplader-en-2-hoesjes
2024-06-11,iPhone Xr,64GB,"€ 75,00",Alles werkt alleen achterkant kapot je krijgt een sterke hoesje er bij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125188137-iphone-xr-64gb
2024-06-11,iPhone Xr,64GB,"€ 125,00","Wegens de aanschaf van een nieuwe iphone, bied ik mijn iphone xr 64 gb ter verkoop aan. - Iphone is zwart - geen krassen en/of bes",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125219278-iphone-xr-64-gb-zwart
2024-06-11,iPhone Xr,128GB,"€ 150,00","Iphone xr 128gb incl doosje maar zonder verdere inhoud let op, het glas aan de achterkant is gebarsten. Als hij in een hoesje zit",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125141588-iphone-xr-128-gb
2024-06-11,iPhone Xr,64GB,"€ 140,00",Ik heb een tijdje geleden een nieuwe telefoon aangeschaft waardoor ik deze iphone xr niet meer nodig heb. Hij is zo’n 3 jaar gebru,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125283461-iphone-xr-64-gb
2024-06-11,iPhone Xr,64GB,"€ 120,00",Ik verkoop dit omdat ik een nieuwe iphone heb gekocht. Batterij capaciteit is 81%. Iphone werkt nog goed en op een paar gebruikers,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125198209-iphone-xr-zwart-64-gb
2024-06-11,iPhone Xr,64GB,"€ 100,00","Iphone xr space grey 64gb - met oplader over compleet ivm met nieuw abonnement alles werkt, lichte streep in het glas, werkt perfe",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125235031-iphone-xr-space-grey-64gb
2024-06-11,iPhone Xr,128GB,"€ 100,00",Nette iphone. Telefoon met doosje. Let op camera stelt niet meer scherp alleen filmen in slowmo werkt goed. 1 Deukje in de behuizi,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125315091-iphone-xr-zwart-128gb
2024-06-11,iPhone Xr,128GB,"€ 150,00","Hierbij verkoop ik mijn perfect instaat iphone xr. Percentage is nog 76%. 128Gb. Geen krassen op het scherm of achterkant, altijd",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125344433-iphone-xr-zwart-128gb
2024-06-11,iPhone Xr,64GB,"€ 175,00","Te koop iphone xr, 64 gb, zwart. In goede staat",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125355088-te-koop-iphone-xr-64-gb-zwart-in-goede-staat
2024-06-11,iPhone Xr,64GB,"€ 95,00",Zwarte iphone xr. In goede staat. Werkt goed. Geen beschadigingen of krasjes op het scherm. In de achterkant zit een barst maar da,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125366978-iphone-xr-zwart-64gb
2024-06-11,iPhone Xr,64GB,"€ 125,00",Gebruikt maar werkt nog prima batterij capaciteit 80% gaat weg zonder lader maar met hoesje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125370472-iphone-xr-64gb
2024-06-11,iPhone Xr,128GB,"€ 140,00",Hierbij bied ik deze super nette iphone xr aan met 128gb opslag. De iphone is in super nette staat en heeft nauwelijks gebruikspro,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125246583-iphone-xr-128gb
2024-06-11,iPhone Xr,,"€ 75,00","Iphone xr te koop, toestel is aan de achterzijde gebroken, daarnaast kan die alleen draadloos worden opgeladen. Daarnaast werkt he",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125345839-iphone-xr
2024-06-11,iPhone Xr,,"€ 120,00",Iphone xr yellow,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125332081-iphone-xr-yellow
2024-06-11,iPhone Xr,,"€ 125,00",Iphone xr scherm voorzijde beschadigd werkt verder perfect batterijconditie 87%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125381830-iphone-xr-beschadiging
2024-06-11,iPhone Xr,64GB,"€ 150,00",Ik verkoop dit omdat ik een nieuwe telefoon heb gekocht met originele doos gb 64 baterrijconditie 82,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125278177-iphone-xr
2024-06-11,iPhone Xr,128GB,"€ 200,00",Geen enkele kras of gebruikssporen. Altijd hoesjes en protector op gezeten. Verkoop deze telefoon omdat ik een nieuwere versie van,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125364279-iphone-xr-128-gig-wit
2024-06-11,iPhone Xr,128GB,"€ 170,00","Zeer nette iphone xr. Scherm is helemaal gaaf. Compleet met doosje, boekje, laadsnoertje, stekker en inclusief nudient beschermhoe",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125238536-iphone-xr-zwart-128gb
2024-06-11,iPhone Xr,,"€ 200,00",Iphone xr 80 procent batterij percentage,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125391408-iphone-xr
2024-06-11,iPhone Xr,64GB,"€ 195,00",Iphone xr | space grey | 64gb | 100% bat. | €195 inclusief het doosje en hoesje! Iphone xs | space grey | 64gb | 100% bat. |,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125424069-iphone-xr-xs-en-11-pro-max-in-nieuwstaat
2024-06-11,iPhone Xr,64GB,"€ 150,00",Iphone is nog in een prima staat,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125295495-iphone-xr-64gb
2024-06-11,iPhone Xr,64GB,"€ 150,00","Apple iphone xr 64gb - gaat weg ivm aanschaf nieuwe telefoon 3,5 jaar oud. Altijd met case & screenprotector gebruikt. Screenp",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125371741-iphone-xr-64gb-black
