Date,Model,Capacity,Price,Link,Description
2024-06-10,iPhone Xr,64GB,"€ 115,00","Iphone xr 64 gb zwart. Geen krassen, geen dode pixels, geen icloud lock. Simlock vrij 79% batterijconditie hoesje kan je erbij kri",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124909555-iphone-xr-zwart
2024-06-10,iPhone Xr,64GB,"€ 125,00",Iphone xr mag weg vanwege aanschaf iphone 14. Bevat enkele krasjes maar geen scheuren. Heeft geen gebreken,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124965577-iphone-xr-64gb
2024-06-10,iPhone Xr,64GB,"€ 150,00",Mooie iphone xr met 64 gb geheugen en met recente update. Batterij 82%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125076606-iphone-xr-64-gb
2024-06-10,iPhone Xr,64GB,"€ 130,00",Apple iphone xr black edition 64gb zgan= top condition 97% battery status original tecnisch en uiterlijk ok met usb kabel en oplad,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124889190-apple-iphone-xr-64gb-zgan-battery-97-130
2024-06-10,iPhone Xr,,"€ 100,00",Iphone xr een keer hard op de grond gevallen. Nooit in het water gevallen of iets. Hoesje krijg je erbij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125048265-iphone-xr-achterkant-stuk
2024-06-10,iPhone Xr,64GB,"€ 100,00","Ik heb er een nieuw scherm+ batterij op laten zetten. Maar daardoor werkt de face id niet, en er is een batterij melding. Verder n",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124771718-iphone-xr-64gb-wit
2024-06-10,iPhone Xr,64GB,"€ 150,00","Iphone xr 64gb zwart, in zeer goed conditie.  Kabel meegeleverd.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124839594-apple-iphone-xr-64gb-zwart
2024-06-10,iPhone Xr,,"€ 80,00",Iphone xr + magsafe hoesje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124842652-iphone-xr-magsafe-hoesje
2024-06-10,iPhone Xr,64GB,"€ 140,00",Iphone xr. 64 Gb. Nette telefoon. Geen beschadigingen. Zit bescherming omheen en ook nog nieuwe screenprotector er bij. Oplader en,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125029892-iphone-xr-64-gb
2024-06-10,iPhone Xr,128GB,"€ 195,00",Nog mooie iphone in de rode kleur. Doos en oortjes aanwezig.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125052251-iphone-xr-128-gb-red
2024-06-10,iPhone Xr,64GB,"€ 190,00","Iphone xr 64gb accu 87% in perfecte staat, zonder krasjes. Zie duidelijk alle foto’s hoe de staat is. Compleet in doos met ongebru",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124893946-iphone-xr-kleur-wit-64gb
2024-06-10,iPhone Xr,,"€ 175,00","De telefoon zelf werkt prima, er zit veel viezigheid in de gaatjes van het geluid waardoor het geluid wat minder is. Batterij perc",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124937264-iphone-xr
2024-06-10,iPhone Xr,64GB,"€ 75,00","De conditie is gebruikt, net nieuwe batterij erin!",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125012544-iphone-xr-64gb-wit
2024-06-10,iPhone Xr,64GB,"€ 125,00",Nette iphone 10,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125030695-iphone-xr-64-gb
2024-06-10,iPhone Xr,,"€ 150,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124941124-iphone-xr
2024-06-10,iPhone Xr,64GB,"€ 50,00",Te koop iphone xr. Let op!! Scherm moet worden vervangen( linker zinde werkt niet goed). Accu capaciteit 81%. (Voor €70 bijbe,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124748716-iphone-xr-64gb
2024-06-10,iPhone Xr,64GB,"€ 149,00","Wilt u dit product direct in onze webshop bestellen en veilig met ideal afrekenen, klik dan op de link onderaan de advertentie!  ",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124906052-apple-iphone-xr-64gb-geel-gebruikte-staat
2024-06-10,iPhone Xr,64GB,"€ 130,00",Iphone xr 64gb. Wordt geleverd zoals je ziet. Voor vragen stuur gerust een berichtje. Ophalen in amersfoort,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125042498-iphone-xr-64gb-wordt-geleverd-zoals-je-ziet
2024-06-10,iPhone Xr,128GB,"€ 150,00",Zeer nette iphone xr 128gb. Nogsteeds het originele scherm. Mooie fijne iphone voor een zacht prijsje. Gaat weg omdat ik een nieuw,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124897198-nette-iphone-xr-128gb
2024-06-10,iPhone Xr,64GB,"€ 111,00",Iphone xr apple 64gb zwart krasvrij,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124858416-iphone-xr-apple-64gb-zwart-krasvrij
2024-06-10,iPhone Xr,64GB,"€ 125,00","64 gb. Kleur zwart. Zeer goede staat. Inclusief doos, exclusief evt verzendkosten.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125056598-apple-iphone-xr
2024-06-10,iPhone Xr,64GB,"€ 110,00","Gebruikte iphone xr, heeft gebruikerssporen op scherm en de behuizing. Is niet de mooiste meer. Wel is alles origineel en is nooit",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124790079-witte-iphone-xr-64gb
2024-06-10,iPhone Xr,64GB,"€ 200,00",Iphone xr 64gb. Gaat lang mee. Niet beschadigd. Alles werkt prima,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125084074-iphone-xr-64gb
2024-06-10,iPhone Xr,64GB,"€ 125,00","Hierbij verkoop ik deze zeer nette iphone xr 64gb in de kleur space gray. De telefoon doet het nog goed, face id werkt ook nog top",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125085471-zeer-nette-iphone-xr-space-gray-64gb-met-krasvrij-scherm
2024-06-10,iPhone Xr,,"€ 190,00",Ik verkoop mijn iphone xr omdat ik een nieuwe telefoon heb gekocht. De telefoon is in goeie staat en kan weg voor een mooie prijs.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124843165-iphone-xr-wit
2024-06-10,iPhone Xr,64GB,"€ 125,00","Iphone xr 64gb te koop! Toestel werkt perfect en heeft geen mankementen of krassen!! Kleine gebruikerssporen langs de randen, maar",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124948292-iphone-xr-64gb-te-koop
2024-06-10,iPhone Xr,,"€ 150,00","Iphone xr nog in zeer goede staat. Werkt nog uitstekend. Minimale gebruikssporen, scherm helemaal in orde. Er heeft altijd een hoe",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125054292-iphone-xr
2024-06-10,iPhone Xr,,"€ 125,00",Werkt zeer goed geen beschadigingen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125058124-iphone-xr-werk-zeer-goed
2024-06-10,iPhone Xr,64GB,"€ 150,00",Iphone xr 64g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124964194-iphone-xr-64g
2024-06-10,iPhone Xr,64GB,"€ 200,00",Telefoon is in hele goede staat. Heeft altijd in een hoesje gezeten en er zit nog een glasplaatje op waar (linksonder) een super k,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124911750-iphone-xr-black-64gb
2024-06-10,iPhone Xr,64GB,"€ 175,00",Apple iphone xr 64gb samen met diverse hoesjes,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124737762-apple-iphone-xr-64gb-samen-met-diverse-hoesjes
2024-06-10,iPhone Xr,128GB,"€ 249,99",Apple iphone xr 128gb 85% inclusief: doosje specificaties: 6.1 Ips lcd touchscreen 128gb opslagcapaciteit 3gb ram werkgeheugen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124955841-apple-iphone-xr-128gb-85
2024-06-10,iPhone Xr,,"€ 25,00",Iphones defect iphone xr scherm ook helemaal kapot iphone 7 en iphone 6s voor 35 euro mag je ze direct ophalen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124933475-iphone-xr-en-nog-2
2024-06-10,iPhone Xr,64GB,"€ 150,00",Iphone xr 64gb vanwege aanschaf andere telefoon verkoop ik mijn iphone xr 64gb. De achterkant is beschadigd zie foto graag bieden,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124907418-iphone-xr-64gb
