Date,Model,Capacity,Price,Link,Description
2024-06-08,iPhone X,64GB,"€ 140,00",Apple iphone x 64gb battery status 99% origineel. Met fast lader en usb kabel netjes staat. Technisch ook ok. Clean icloud etc vas,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124152429-apple-iphone-x-met-accessoire-zgan-64gb-99-140
2024-06-08,iPhone X,,"€ 100,00",Iphone 10  gebruikt maar met nieuwe achterkant! Scherm en zijkanten nog in prima staat wel een plek met dode pixels zie foto's,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124142431-iphone-x-iphone-10
2024-06-08,iPhone X,,"€ 50,00","Deze iphone is van mijn oma geweest, dus ik heb geen inlogcode oid! Hij is kapot gegaan door waterschade, maar kan wellicht nog ge",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123981570-kapotte-iphone-x-rose-gold
2024-06-08,iPhone X,64GB,"€ 95,00",Ik verkoop dit omdat ik het niet meer gebruik.de conditie is top.wordt geleverd met doos en lader,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124343059-iphone-x-64gb
2024-06-08,iPhone X,64GB,"€ 150,00",Iphone x jubileum uitvoering 64 gb kleur zwart ik verkoop dit omdat ik een nieuwe van me werk heb ontvangen. Indien gewenst met ho,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124323870-iphone-x-64-gb
2024-06-08,iPhone X,64GB,"€ 175,00",Nette iphone x 64 gb. Deze iphone heeft nog een batterij conditie van 100% komt samen met 2 burga cases ter waarde van €45 pe,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124230945-iphone-x-64-gb-100
2024-06-08,iPhone X,64GB,"€ 115,00","Bij deze verkoop ik mijn iphone, overgestapt naar één nieuwe. Batterij is 81. Telefoon is nog uitstekend en kan opgehaald worden.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124321493-iphone-x-64gb-wit
2024-06-08,iPhone X,,"€ 85,00",Nog zeer goed batterij 87%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124266671-iphone-x
2024-06-08,iPhone X,256GB,"€ 125,00",Prima werkende iphone x (10) met 256gb geheugen opslag en recent vervangen batterij. Kleine gebruikerssporen. Inclusief orginele d,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124338542-iphone-x-256gb
2024-06-08,iPhone X,64GB,"€ 95,00",Iphone x 64gb ( gebarsten achterkant ),https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124190927-iphone-x-64gb-gebarsten-achterkant
2024-06-08,iPhone X,256GB,"€ 200,00","📱iphone x 📷256gb ⚫️space gray 🔋83% 👤face-id werkt! 🔌Nieuwe lader 📬verzenden mogelijk, kosten voor koper. Word zorgvuldig ve",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124291865-iphone-x-256gb-83
2024-06-08,iPhone X,,"€ 100,00","Bij deze verkoop ik mijn iphone, overgestapt naar één nieuwe. Batterij is 78. Telefoon is nog uitstekend en kan opgehaald worden.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124102056-iphone-x
2024-06-08,iPhone X,256GB,"€ 125,00",Apple iphone x met extra geheugen : 256 gb!! In zeer goede staat met 1 kanttekening: de gezichts controle werkt helaas (met reden),https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124331739-iphone-x-256-gb-wit-chroom-in-heel-goede-staat
2024-06-08,iPhone X,,"€ 200,00",Hierbij verkoop ik mijn iphone x.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123970166-iphone-x
2024-06-08,iPhone X,,"€ 150,00",Telefoon is in perfecte staat. Glas is vervangen en daardoor is de face id niet meer beschikbaar. Wel beveiligd met code. Altijd g,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124051819-iphone-x-10-in-goede-staat
2024-06-08,iPhone X,64GB,"€ 150,00","Iphone x met een bijna nieuwe batterij. Altijd gebruikt met hoesje, ziet er nog netjes uit. Doos aanwezig.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124004801-iphone-x-64gb
2024-06-08,iPhone X,256GB,"€ 175,00","Iphone x met 256 gb ligt al een tijdje in de kast, omdat ik het niet meer gebruik. Alleen bij serieuse interesse berichten.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2124104385-iphone-x-256-gb
