Date,Model,Capacity,Price,Link,Description
2024-06-07,iPhone Xr,,"€ 100,00",Iphone xr met oortjes en oplaad draadje,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123630067-iphone-xr-rood
2024-06-07,iPhone Xr,64GB,"€ 140,00",Apple iphone xr black edition 64gb zgan= top condition 99% battery status original tecnisch en uiterlijk ok met usb kabel en oplad,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123605923-apple-iphone-xr-64gb-zgan-battery-99-140
2024-06-07,iPhone Xr,64GB,"€ 120,00",I am selling this because i got myself a new phone. The item’s state is good and it works perfectly well; the screen is a bit brok,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123761050-iphone-xr-blue-64gb
2024-06-07,iPhone Xr,256GB,"€ 150,00",Apple iphone xr in zeer goede staat. Beeldscherm is vrij van krassen (altijd met screenprotector gebruikt). Geheugen: 256gb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123816053-apple-iphone-xr-256gb
2024-06-07,iPhone Xr,64GB,"€ 150,00","Hi, iphone xr 64gb wit te koop! Altijd gedragen met hoesje en screenprotector. Krasloos dus. Nieuwste updates! (Foto) batterij 86%",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123792137-iphone-xr-wit-64gb
2024-06-07,iPhone Xr,128GB,"€ 75,00","Wegens aanschaf nieuwe telefoon, deze nog goed werkende iphone aangeboden. Zit een barst in het scherm aan de voorkant (lastig om",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123689253-iphone-xr-128gb-yellow
2024-06-07,iPhone Xr,,"€ 50,00",Ik verkoop dit omdat ik een nieuwe telefoon heb de conditie is wel gebruikt er zitten krassen op de. Voor en achter kant het camer,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123877801-iphone-xr
2024-06-07,iPhone Xr,64GB,"€ 125,00",Ik verkoop dit omdat ik een nieuwe telefoon aangeboden heb gekregen. Iphone werkt nog goed! Wat gebruiksschade rondom de lens en w,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123687415-rode-iphone-xr-64gb
2024-06-07,iPhone Xr,64GB,"€ 199,95",Heb je interesse in dit product? En wil je deze graag aanschaffen? Klik op de link in de advertentie of klik hierboven op “website,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123791910-apple-iphone-xr-64gb-zwart-nieuwe-batterij-100
2024-06-07,iPhone Xr,256GB,"€ 135,00",Hoi! Ik verkoop hierbij mijn iphone. Ik heb hem sinds 2020. De batterij is in augustus 2023 vervangen en battery health is nu 93%.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123783314-iphone-xr-256gb-geel
2024-06-07,iPhone Xr,64GB,"€ 120,00",Zwarte iphone xr. In goede staat. Geen beschadigingen of krasjes op het scherm. In de achterkant zit een barst maar daar heb je ge,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123684965-iphone-xr-64gb
2024-06-07,iPhone Xr,64GB,"€ 150,00",Apple iphone xr 64gb zwart,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123752406-apple-iphone-xr-64gb-zwart
2024-06-07,iPhone Xr,,"€ 250,00",4 keer gebruikt,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123814279-nieuwe-iphone-xr
2024-06-07,iPhone Xr,64GB,"€ 200,00",Met snoer en lader en doos,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123822846-iphone-xr-wit-64-gb
2024-06-07,iPhone Xr,64GB,"€ 120,00","Iphone xr, 64 gb, achterpaneel vervangen",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123845201-iphone-xr
2024-06-07,iPhone Xr,64GB,"€ 80,00",Ik verkoop dit omdat ik een nieuwe telefoon heb aangeschaft. Deze mag weg voor een mooie prijs. Bod vanaf 90€ (onderhandelen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123657160-iphone-xr-64gb
2024-06-07,iPhone Xr,,"€ 100,00",Onbeschadigde iphone xr met nieuwe batterij en nieuw scherm. Inclusief zwart hoesje van spigen.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123678372-iphone-xr
2024-06-07,iPhone Xr,,"€ 150,00",Iphone xr in goede staat,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2123817345-iphone-xr-in-goede-staat
