Date,Model,Capacity,Price,Link,Description
2024-06-04,iPhone X,256GB,"€ 110,00",Apple iphone x - 256gb oplaadcapaciteit 71%,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122792629-apple-iphone-x-256-gb-space-grey
2024-06-04,iPhone X,,"€ 115,00",Iphone x achterkant gebroken,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122889872-iphone-x-achterkant-gebroken
2024-06-04,iPhone X,,"€ 60,00",Iphone x,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122796134-iphone-x
2024-06-04,iPhone X,,"€ 120,00",Ik verkoop dit omdat ik het niet meer gebruik,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122803633-iphone-x
2024-06-04,iPhone X,,"€ 128,00","Absoluut geen beschadigingen. Altijd beschermd geweest, 100% werkend. Accu 87%gaat 1 gehele dag gemak mee, incl. Nooit gedragen oo",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122877053-iphone-x
2024-06-04,iPhone X,64GB,"€ 150,00",Iphone x 64gb - uitstekende staat te koop aangeboden een iphone x met 64gb opslagruimte. Deze telefoon verkeert in uitstekende sta,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122909553-iphone-x-64gb-uitstekende-staat
2024-06-04,iPhone X,64GB,"€ 100,00",Mooie iphone x met 64gb opslagruimte. Iphone heeft wat gebruiksspoortjes maar ziet er nog erg netjes uit en werkt prima!,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122912353-iphone-x-64gb
2024-06-04,iPhone X,256GB,"€ 180,00",Ik verkoop dit omdat ik een nieuwe telefoon heb. Maximumcapaciteit is 100% er zit een screenprotector op.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122755002-iphone-x-256gb
2024-06-04,iPhone X,64GB,"€ 175,00",Beste mensen langs deze weg wil ik graag mijn iphone x verkopen geheugen van 256 gb en 64 gb batterij van 100% een gratis hoesje b,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122754298-iphone-x-zwart-256-gb-en-64-gb-zgan-te-mooie-en-netjes
2024-06-04,iPhone X,64GB,"€ 150,00","Altijd in een hoesje gezeten altijd een hardglass bescherming op gezeten, geen krasjes oid op het scherm. Heeft zeer lichte gebrui",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122661722-iphone-x-64-gb
2024-06-04,iPhone X,64GB,"€ 45,00",Krasvrij iphone x 64 gb opslag capaciteit voorzien nieuw scherm en accu toestel gaat soms zelf uit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122603621-iphone-x
2024-06-04,iPhone X,,"€ 25,00",Defecte iphone x. Scherm werkt niet meer en glas achterkant is kapot. Komt zonder lader.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2122839454-iphone-x
