Date,Model,Capacity,Price,Link,Description
2024-06-24,iPhone 14,128GB,"€ 489,00",Te koop iphone 14 128gb midnight. De iphone ziet er nog als nieuw uit is altijd gebruikt in hoesje en met screenprotector heeft da,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129578847-iphone-14-128gb-midnight-in-nieuwstaat
2024-06-24,iPhone 14,256GB,"€ 545,00",In verband met nieuwe iphone is deze iphone 14 overbodig geworden. De iphone is werkelijk als nieuw. De iphone heeft op de scherm,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129608852-iphone-14-met-doos-en-hoesje-256gb
2024-06-24,iPhone 14 Plus,128GB,"€ 525,00",Hier bij verkoop ik mij telefoon de telefoon is op 06-09-2023 gekocht en licht al n maand of 2 in de kast omdat ik een nieuw abonn,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129766108-iphone-14-plus-128gb-blauw
2024-06-24,iPhone 14,,"€ 450,00",Zo goed als nieuw een klein krasje op het scherm en 87% batterij capaciteit,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129817616-iphone-14-lila
2024-06-24,iPhone 14,128GB,"€ 530,00",Bij deze aangeboden zo goed als nieuwe iphone 14. De batterijconditie is 87% er is altijd netjes met de telefoon omgegaan incl ori,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129608260-zeer-nette-iphone-14-128gb
2024-06-24,iPhone 14,128GB,"€ 500,00",Zo goed als nieuwe apple iphone 14 blue 128 gb. Ongeveer 10 maanden oud. Altijd een hoesje omheen gehad. Bon aanwezig. Batterijcon,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129788735-apple-iphone-14-blue-128-gb
2024-06-24,iPhone 14,128GB,"€ 445,00",In sublieme staat!!! Inclusief 2 hoesjes (donkerblauw en lichtblauw) en doosje. Geen krassen geen beschadigingen altijd met veel z,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129661000-iphone-14-lichtblauw-128gb
2024-06-24,iPhone 14,256GB,"€ 645,00",Nette iphone 14 met liefste 256 gb esim phone alle functies doen het goed hij ziet er super. Netjes uit kras vrij m er zit ruim 1.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129548801-iphone-14-256-gb-in-nieuwstaat-met-garantie-esim-ruilen-kan
2024-06-24,iPhone 14 Pro Max,128GB,"€ 750,00",Iphone 14 pro max zwart met 128gb randjes hier en daar beschadigd zie foto’s display krasvrij. Heeft altijd bescherming op gezeten,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129550804-iphone-14-pro-max-128gb-zwart
2024-06-24,iPhone 14,128GB,"€ 588,00",Renewd® iphone renewd® is het beste duurzame alternatief voor je nieuwe iphone. De renewd® iphone is een gecertificeerd tweedehand,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129586207-renewd-iphone-14-midnight-128gb
2024-06-24,iPhone 14,128GB,"€ 549,00",Zeer nette onderhouden iphone 14 te koop.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129700822-iphone-14-128gb-paars
2024-06-24,iPhone 14,128GB,"€ 700,00","Ivm telefoon het werk gaat deze telefoon in de verkoop. De conditie is goed, paar lichte krasjes en gebruiksporen, maar werkt prim",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129799376-iphone-14-midnight-128-gb
2024-06-24,iPhone 14,128GB,"€ 500,00",Zeer nette iphone 14 128gb te koop. Geen beschadigingen. Er zit nog een screenprotector op.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129802408-iphone-14-128gb
