Date,Model,Capacity,Price,Link,Description
2024-06-11,iPhone X,64GB,"€ 130,00",Apple iphone x 64gb battery status 99% origineel. Met fast lader en usb kabel netjes staat. Technisch ook ok. Clean icloud etc vas,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125232400-apple-iphone-x-met-accessoire-zgan-64gb-130
2024-06-11,iPhone X,64GB,"€ 145,00","Altijd in hoesje gezeten, geen gebruikssporen ios 16.7.8 64 Gb batterij 86% met usb kabel",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125148272-iphone-x-64-gb-in-nette-staat
2024-06-11,iPhone X,64GB,"€ 150,00","Te koop aangeboden iphone x in zeer goede staat, helaas werkt na het vervangen van de batterij de face id niet meer. Voor de rest",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125303023-iphone-x-in-zeer-goede-staat-64gb
2024-06-11,iPhone X,,"€ 150,00",Telefoon doet het echt heel goed. Geen doos helaas. Komt gewoon met oplader en 2 hoesjes. Als je vandaag kan komen is het perfect,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125401310-iphone-x
2024-06-11,iPhone X,64GB,"€ 125,00","Te koop, ivm nieuwe telefoon van de zaak. Zeer nette iphone x 64gb. Altijd netjes omgesprongen met de accu, en dat is te zien. Acc",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125160403-iphone-x-64gb-scherm-nieuw-87-accu
2024-06-11,iPhone X,64GB,"€ 140,00",Heeft geen beschadigingen en werkt nog perfect. Altijd in een hoesje gezeten.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125319950-keurige-iphone-x-64-gb-space-grey
2024-06-11,iPhone X,,"€ 115,00",Batterijpercentage 92% minimale schade.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125145378-iphone-x
2024-06-11,iPhone X,256GB,"€ 85,00","Ik verkoop deze apple iphone x omdat mijn moeder een nieuwe telefoon heeft aangeschaft. Kleur is zilver, 256 gb opslag en de batte",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125372289-apple-iphone-x-256-gb
2024-06-11,iPhone X,256GB,"€ 150,00","Iphone x 256gb, te koop ivm nieuwe telefoon. Wat gebruikerssporen, scherm prima. Zit een screenprotector op, krijgt er gratis een",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125390349-iphone-x-256gb
2024-06-11,iPhone X,64GB,"€ 125,00",Iphone x 64gb met alle toebehoren. Word verkocht i.v.m. Een nieuwe telefoon. Informatie - batterij percentage 89% - originele lade,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2125339251-iphone-x-64gb-zwart
