Date,Model,Capacity,Price,Link,Description
2024-06-22,iPhone Xr,64GB,"€ 130,00",Apple iphone xr black edition 64gb zgan= top condition battery status bove de 90% tecnisch en uiterlijk ok met usb kabel en oplade,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128851278-apple-iphone-xr-64gb-zgan-battery-97-130
2024-06-22,iPhone Xr,64GB,"€ 169,99","Wie zijn wij? Wij zijn combiphone in uitgeest, gespecialiseerd in de inruil, verkoop en reparatie van smartphones en andere elektr",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129001604-refurbished-iphone-xr-64gb-wit
2024-06-22,iPhone Xr,64GB,"€ 150,00","Batterij 100%, staat er niet maar er is laatst een nieuwe batterij in gestopt. Face id is defect. De volume omlaag knop wil niet g",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129116504-iphone-xr-64gb-batterijcapaciteit-100
2024-06-22,iPhone Xr,64GB,"€ 170,00",Ik verkoop het want ik de andere model heb ontvangen. De conditie is perfect. Met screen protector. Batterij ligt aan 89% 64gb ios,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129009733-iphone-xr-64gb-perfecte-conditie
2024-06-22,iPhone Xr,64GB,"€ 125,00",Apple iphone xr 64gb zwart. Telefoon komt met originele doos en usb-c lightning oplaadkabel. Telefoon is in goede staat.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128975794-iphone-xr-64gb-apple-zwart-goede-staat
2024-06-22,iPhone Xr,64GB,"€ 100,00","Deze iphone is in goede staat. Er zit echter wel een kras op het scherm, verder in orde.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128934561-iphone-xr-64gb-white-compleet
2024-06-22,iPhone Xr,64GB,"€ 175,00",Mag weg vanwege aanschaf nieuwe telefoon. Heeft altijd in een hoesje gezeten + glasplaatje waardoor de telefoon er als vrijwel nie,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128942042-zeer-nette-iphone-xr-64gb
2024-06-22,iPhone Xr,,"€ 180,00",Iphone xr,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129024523-iphone-xr
2024-06-22,iPhone Xr,64GB,"€ 165,00",Mooie iphone xr 64gb te koop. Ziet er nog uit als nieuw 100% krasvrij op het scherm en de achterkant en heeft altijd keurig in een,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129062561-mooie-witte-iphone-xr-64gb-te-koop
2024-06-22,iPhone Xr,64GB,"€ 140,00",Hierbij verkoop ik mijn iphone xr 64 omdat ik een andere gekocht heb. Toestel is altijd gebruikt met hoesje (wordt erbij geleverd),https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129156578-iphone-xr-64gb
2024-06-22,iPhone Xr,64GB,"€ 160,00","64 gb in uitstekende staat, zorgvuldig gebruikt. Bevat alleen hoesjes, geen oplader.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2128995535-iphone-xr
2024-06-22,iPhone Xr,,"€ 125,00",Ik verkoop dit omdat ik niet.meer nodig heb,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129046441-apple-iphone-10-complete-behuizing-en-iphonee-xr-beeldscherm
2024-06-22,iPhone Xr,64GB,"€ 170,00",Iphone xr 64gb de scherm en achterkant krasvrij en werkt perfect,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129068891-iphone-xr
