Date,Model,Capacity,Price,Link,Description
2024-06-24,iPhone X,64GB,"€ 75,00",Ik verkoop mijn iphone zodat ik een nieuwe kan kopen 64 gb iphone x wit barst achterkant en krassen voorkant zie fotos zonder face,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129705829-iphone-x-64gb-wit
2024-06-24,iPhone X,256GB,"€ 100,00",Gebruikte iphone 10 of x met 256g geheugen. Scherm en achterkant hebben geen barsten en zijn netjes. Batterijconditie is 87% face,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129665501-iphone-x-256g
2024-06-24,iPhone X,256GB,"€ 160,00","Fijne iphone met veel geheugen. Gebruikerssporen aan de zijkant (zie foto), maar niet in het glas (voor en achterkant). Goede batt",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129695752-iphone-x-256gb
2024-06-24,iPhone X,,"€ 150,00","De iphone is in zeer goede staat. Alleen het achterglas is gebarsten, maar daar merk je niks van met het hoesje eromheen. Het hoes",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129805398-iphone-10-x-in-goede-staat-gratis-hoesje-en-beschermlaag
2024-06-24,iPhone X,64GB,"€ 100,00",Iphone x 64 gb. Gaat weg omdat deze niet meer wordt gebruikt. Werkt nog goed. Lichte beschadiging aan de zijkant. Graag alleen oph,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129797758-iphone-x
2024-06-24,iPhone X,256GB,"€ 150,00",Te koop aangeboden: iphone x - 256gb - 100% batteryconditie conditie: zeer nette staat met enkele lichte sporen van gebruik aanwez,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129633039-iphone-x-256gb
2024-06-24,iPhone X,64GB,"€ 115,00","-iphone x -64gb -batterijconditie: 100% (vanwege recente vervanging) -altijd met een hoesje eromheen gedragen, dus zowel voor- als",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129781461-iphone-x-64gb
2024-06-24,iPhone X,64GB,"€ 150,00",Verzendkosten zijn voor de koper.,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129667643-iphone-x-64-gb
2024-06-24,iPhone X,64GB,"€ 160,00",Beste bezoeker hierbij twee keer iphone x van 64 gb zwarte en de witte zonder problemen en absoluut kras vrij u mag ze zelf testen,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129652766-iphone-x-zwart-en-witte-64-gb-totaal-kras-vrij
2024-06-24,iPhone X,64GB,"€ 125,00",Nette iphone x te koop altijd een bescherm hoes om heen gezeten. Batterij is nog 72 %,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129571113-iphone-x-64-gb
2024-06-24,iPhone X,64GB,"€ 150,00",Hallo te koop: een zwart iphone x van 64 gb top staat en batterij capaciteit van 89% zeer netjes en alles is werkend te zien biede,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129557057-iphone-x-black-64-gb-echt-zgan
2024-06-24,iPhone X,,"€ 25,00",De touchscreen doet het niet goed,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129714891-iphone-x
2024-06-24,iPhone X,64GB,"€ 85,00","Te koop goedwerkende iphone x 64 gb zwart. Incl lader,doos en hoesjes. Batterij 🔋 77% telefoon werkt perfect. Ook face id werkt g",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129780933-te-koop-goedwerkende-iphone-x-64-gb-incl-lader-doos
2024-06-24,iPhone X,64GB,"€ 150,00","In goede staat en batterij is nog 100 procent. Wordt geleverd met kabel, protectieglas en hoesje.",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129686419-iphone-x-64gb-met-hoes-protectieglas-100-batterij
2024-06-24,iPhone X,,"€ 200,00",Apple iphone x,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129629818-apple-iphone-x
2024-06-24,iPhone X,256GB,"€ 299,00","In nieuwstaat verkerende iphone x 256gb, inclusief doos en lader etc. Tevens inclusief is 4x een iphone leather folio bookcase, 1x",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129668812-iphone-x-iphone-10-256gb-in-nieuwstaat-met-veel-extra-s
2024-06-24,iPhone X,128GB,"€ 350,00",Ivm met aanschaf van iphone 15 nu onze iphone 11 te koop 2 x witte iphone 11 altijd keurig in hoesje gezetren met bescherm glas er,https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129749951-iphone-11-twee-x-zeer-nette-128-gb-inclusief-nieuwe-hoezen
2024-06-24,iPhone X,256GB,"€ 699,00","In nieuwstaat verkerende apple iphone 13 pro 256gb met extra’s. Toestel is 1,5 jaar oud en weinig gebruikt, en komt inclusief doos",https://www.marktplaats.nl/v/telecommunicatie/mobiele-telefoons-apple-iphone/m2129671526-iphone-13-pro-256gb-met-extra-s-in-absolute-nieuwstaat
